iter	Passed	Remaining
3221	40026	59356
3222	40039	59345
3223	40052	59333
3224	40065	59321
3225	40078	59310
3226	40091	59298
3227	40103	59286
3228	40116	59274
3229	40130	59263
3230	40142	59251
3231	40154	59238
3232	40168	59227
3233	40181	59216
3234	40194	59204
3235	40207	59192
3236	40221	59182
3237	40233	59170
3238	40245	59157
3239	40258	59145
3240	40272	59134
3241	40285	59122
3242	40298	59111
3243	40309	59097
3244	40322	59086
3245	40336	59075
3246	40348	59062
3247	40361	59051
3248	40375	59040
3249	40388	59029
3250	40401	59017
3251	40414	59006
3252	40426	58993
3253	40439	58981
3254	40451	58968
3255	40464	58956
3256	40477	58945
3257	40490	58933
3258	40503	58921
3259	40515	58909
3260	40528	58896
3261	40540	58884
3262	40553	58872
3263	40566	58861
3264	40580	58851
3265	40593	58840
3266	40605	58826
3267	40618	58815
3268	40632	58805
3269	40645	58792
3270	40658	58781
3271	40670	58768
3272	40684	58757
3273	40697	58746
3274	40709	58733
3275	40720	58719
3276	40733	58707
3277	40745	58694
3278	40758	58682
3279	40771	58670
3280	40784	58659
3281	40797	58647
3282	40809	58634
3283	40822	58622
3284	40835	58611
3285	40847	58599
3286	40861	58588
3287	40874	58576
3288	40887	58564
3289	40899	58551
3290	40911	58539
3291	40924	58527
3292	40937	58515
3293	40949	58502
3294	40961	58490
3295	40975	58479
3296	40988	58467
3297	41000	58455
3298	41014	58444
3299	41026	58431
3300	41038	58419
3301	41051	58407
3302	41064	58395
3303	41078	58385
3304	41090	58372
3305	41102	58359
3306	41116	58348
3307	41129	58337
3308	41142	58325
3309	41155	58314
3310	41168	58301
3311	41182	58291
3312	41195	58279
3313	41207	58266
3314	41220	58255
3315	41233	58243
3316	41245	58230
3317	41257	58218
3318	41271	58207
3319	41283	58195
3320	41296	58182
3321	41308	58170
3322	41321	58158
3323	41334	58147
3324	41347	58135
3325	41360	58123
3326	41373	58112
3327	41386	58100
3328	41398	58087
3329	41411	58075
3330	41424	58064
3331	41437	58052
3332	41450	58040
3333	41463	58028
3334	41476	58017
3335	41488	58004
3336	41501	57992
3337	41515	57982
3338	41528	57970
3339	41539	57956
3340	41552	57945
3341	41565	57933
3342	41579	57922
3343	41592	57911
3344	41604	57897
3345	41618	57887
3346	41631	57876
3347	41643	57863
3348	41657	57853
3349	41670	57840
3350	41684	57831
3351	41697	57818
3352	41710	57808
3353	41724	57796
3354	41736	57784
3355	41749	57772
3356	41762	57760
3357	41769	57741
3358	41782	57728
3359	41795	57717
3360	41807	57704
3361	41820	57692
3362	41833	57681
3363	41846	57669
3364	41859	57657
3365	41872	57646
3366	41885	57633
3367	41896	57620
3368	41909	57608
3369	41923	57598
3370	41935	57585
3371	41948	57572
3372	41960	57561
3373	41974	57549
3374	41986	57537
3375	41998	57524
3376	42012	57513
3377	42025	57502
3378	42037	57488
3379	42050	57477
3380	42064	57466
3381	42077	57455
3382	42090	57443
3383	42102	57430
3384	42116	57420
3385	42130	57409
3386	42141	57396
3387	42155	57385
3388	42169	57375
3389	42183	57364
3390	42195	57351
3391	42208	57339
3392	42221	57328
3393	42234	57316
3394	42247	57305
3395	42261	57294
3396	42275	57283
3397	42287	57271
3398	42299	57258
3399	42313	57247
3400	42326	57236
3401	42338	57223
3402	42351	57211
3403	42366	57201
3404	42379	57189
3405	42391	57177
3406	42404	57165
3407	42417	57154
3408	42430	57142
3409	42443	57131
3410	42456	57119
3411	42469	57107
3412	42482	57095
3413	42494	57082
3414	42508	57072
3415	42521	57060
3416	42533	57047
3417	42545	57035
3418	42559	57023
3419	42572	57011
3420	42585	57000
3421	42597	56987
3422	42610	56976
3423	42624	56965
3424	42636	56952
3425	42649	56940
3426	42663	56930
3427	42676	56919
3428	42689	56906
3429	42701	56893
3430	42714	56882
3431	42727	56870
3432	42740	56858
3433	42752	56846
3434	42766	56835
3435	42779	56823
3436	42791	56810
3437	42804	56798
3438	42817	56786
3439	42829	56774
3440	42842	56762
3441	42856	56752
3442	42870	56740
3443	42882	56728
3444	42894	56715
3445	42905	56700
3446	42918	56689
3447	42930	56676
3448	42943	56665
3449	42957	56653
3450	42969	56641
3451	42982	56629
3452	42995	56617
3453	43008	56605
3454	43021	56594
3455	43033	56581
3456	43047	56570
3457	43061	56560
3458	43074	56548
3459	43087	56536
3460	43100	56524
3461	43114	56514
3462	43127	56502
3463	43140	56490
3464	43153	56479
3465	43167	56469
3466	43181	56458
3467	43193	56445
3468	43206	56433
3469	43220	56422
3470	43232	56409
3471	43245	56397
3472	43258	56386
3473	43270	56373
3474	43283	56362
3475	43296	56350
3476	43309	56338
3477	43322	56326
3478	43334	56314
3479	43347	56302
3480	43361	56291
3481	43371	56275
3482	43384	56263
3483	43396	56251
3484	43409	56239
3485	43422	56227
3486	43434	56214
3487	43448	56204
3488	43463	56194
3489	43476	56183
3490	43488	56170
3491	43502	56159
3492	43516	56149
3493	43529	56136
3494	43542	56125
3495	43556	56114
3496	43569	56102
3497	43581	56090
3498	43593	56077
3499	43608	56067
3500	43621	56056
3501	43633	56043
3502	43646	56031
3503	43660	56020
3504	43673	56009
3505	43686	55996
3506	43699	55985
3507	43712	55974
3508	43725	55962
3509	43737	55949
3510	43751	55938
3511	43764	55926
3512	43776	55913
3513	43789	55902
3514	43802	55890
3515	43815	55877
3516	43826	55864
3517	43839	55852
3518	43853	55841
3519	43866	55829
3520	43879	55818
3521	43891	55805
3522	43904	55793
3523	43918	55782
3524	43930	55769
3525	43944	55758
3526	43957	55747
3527	43969	55735
3528	43982	55722
3529	43995	55711
3530	44008	55699
3531	44021	55687
3532	44034	55675
3533	44046	55662
3534	44059	55651
3535	44072	55639
3536	44085	55626
3537	44097	55614
3538	44112	55604
3539	44124	55591
3540	44137	55580
3541	44151	55568
3542	44164	55558
3543	44177	55546
3544	44189	55533
3545	44202	55521
3546	44215	55509
3547	44227	55496
3548	44241	55485
3549	44254	55473
3550	44266	55461
3551	44279	55448
3552	44292	55436
3553	44304	55424
3554	44318	55413
3555	44330	55400
3556	44342	55387
3557	44356	55376
3558	44369	55364
3559	44381	55352
3560	44394	55340
3561	44407	55328
3562	44420	55316
3563	44432	55303
3564	44446	55293
3565	44460	55282
3566	44473	55271
3567	44486	55258
3568	44498	55245
3569	44511	55234
3570	44523	55221
3571	44536	55209
3572	44550	55198
3573	44563	55186
3574	44576	55175
3575	44588	55162
3576	44602	55151
3577	44615	55139
3578	44628	55127
3579	44640	55114
3580	44653	55103
3581	44668	55093
3582	44680	55080
3583	44693	55069
3584	44707	55058
3585	44719	55045
3586	44732	55033
3587	44746	55022
3588	44759	55010
3589	44772	54998
3590	44784	54985
3591	44798	54975
3592	44811	54964
3593	44823	54950
3594	44836	54939
3595	44850	54928
3596	44863	54916
3597	44876	54904
3598	44888	54891
3599	44901	54880
3600	44915	54869
3601	44929	54857
3602	44941	54845
3603	44955	54834
3604	44968	54822
3605	44980	54810
3606	44993	54798
3607	45006	54786
3608	45018	54773
3609	45032	54762
3610	45045	54750
3611	45058	54738
3612	45070	54726
3613	45083	54714
3614	45097	54703
3615	45110	54691
3616	45122	54678
3617	45135	54666
3618	45149	54655
3619	45162	54644
3620	45175	54632
3621	45188	54620
3622	45201	54608
3623	45214	54596
3624	45226	54583
3625	45240	54572
3626	45253	54561
3627	45266	54549
3628	45278	54535
3629	45290	54523
3630	45304	54512
3631	45317	54500
3632	45330	54488
3633	45344	54478
3634	45357	54466
3635	45370	54454
3636	45382	54442
3637	45395	54430
3638	45409	54419
3639	45422	54407
3640	45435	54394
3641	45449	54384
3642	45461	54372
3643	45473	54359
3644	45486	54346
3645	45500	54335
3646	45512	54323
3647	45524	54310
3648	45538	54299
3649	45551	54287
3650	45563	54274
3651	45576	54262
3652	45590	54251
3653	45603	54240
3654	45616	54227
3655	45629	54215
3656	45642	54204
3657	45656	54193
3658	45669	54182
3659	45676	54162
3660	45689	54150
3661	45702	54139
3662	45709	54119
3663	45721	54106
3664	45734	54095
3665	45748	54084
3666	45760	54071
3667	45773	54059
3668	45786	54048
3669	45800	54036
3670	45812	54023
3671	45825	54011
3672	45837	53999
3673	45850	53987
3674	45862	53974
3675	45875	53962
3676	45889	53951
3677	45902	53939
3678	45914	53926
3679	45927	53914
3680	45941	53904
3681	45954	53892
3682	45967	53880
3683	45979	53867
3684	45992	53855
3685	46006	53844
3686	46018	53832
3687	46032	53821
3688	46045	53808
3689	46057	53796
3690	46070	53784
3691	46083	53772
3692	46097	53762
3693	46110	53749
3694	46123	53737
3695	46135	53725
3696	46149	53714
3697	46163	53703
3698	46175	53690
3699	46188	53679
3700	46201	53667
3701	46214	53655
3702	46227	53643
3703	46242	53632
3704	46254	53620
3705	46267	53608
3706	46280	53596
3707	46293	53584
3708	46306	53572
3709	46318	53560
3710	46331	53548
3711	46345	53537
3712	46358	53525
3713	46371	53513
3714	46383	53500
3715	46396	53488
3716	46408	53475
3717	46421	53463
3718	46435	53452
3719	46449	53441
3720	46462	53430
3721	46474	53417
3722	46487	53405
3723	46501	53394
3724	46513	53381
3725	46526	53369
3726	46540	53358
3727	46552	53345
3728	46565	53333
3729	46577	53321
3730	46591	53310
3731	46604	53298
3732	46617	53285
3733	46629	53273
3734	46644	53263
3735	46658	53252
3736	46670	53239
3737	46683	53228
3738	46697	53216
3739	46709	53204
3740	46720	53189
3741	46733	53177
3742	46747	53166
3743	46759	53154
3744	46771	53140
3745	46784	53129
3746	46798	53118
3747	46810	53105
3748	46823	53093
3749	46837	53082
3750	46849	53069
3751	46862	53058
3752	46876	53046
3753	46889	53034
3754	46901	53022
3755	46914	53009
3756	46927	52997
3757	46940	52985
3758	46953	52973
3759	46965	52961
3760	46978	52948
3761	46991	52936
3762	47004	52925
3763	47016	52912
3764	47030	52901
3765	47043	52889
3766	47056	52877
3767	47068	52864
3768	47082	52854
3769	47094	52840
3770	47106	52827
3771	47119	52815
3772	47133	52804
3773	47147	52793
3774	47160	52782
3775	47172	52769
3776	47185	52756
3777	47198	52745
3778	47211	52733
3779	47223	52720
3780	47237	52709
3781	47250	52697
3782	47262	52684
3783	47275	52672
3784	47287	52659
3785	47300	52647
3786	47312	52634
3787	47326	52623
3788	47339	52611
3789	47350	52598
3790	47363	52585
3791	47377	52574
3792	47389	52562
3793	47402	52549
3794	47415	52537
3795	47428	52525
3796	47441	52514
3797	47454	52502
3798	47466	52489
3799	47479	52477
3800	47492	52465
3801	47499	52447
3802	47512	52434
3803	47526	52423
3804	47538	52411
3805	47551	52399
3806	47563	52386
3807	47576	52374
3808	47591	52363
3809	47603	52351
3810	47616	52339
3811	47630	52328
3812	47644	52317
3813	47657	52306
3814	47670	52293
3815	47683	52281
3816	47696	52269
3817	47709	52257
3818	47721	52244
3819	47735	52233
3820	47747	52221
3821	47760	52208
3822	47772	52196
3823	47785	52183
3824	47796	52170
3825	47808	52157
3826	47822	52146
3827	47835	52133
3828	47848	52122
3829	47860	52109
3830	47873	52097
3831	47886	52085
3832	47899	52072
3833	47912	52060
3834	47924	52048
3835	47938	52037
3836	47951	52025
3837	47963	52012
3838	47976	52000
3839	47989	51988
3840	48002	51976
3841	48014	51963
3842	48028	51952
3843	48041	51940
3844	48054	51928
3845	48066	51915
3846	48079	51904
3847	48093	51893
3848	48105	51880
3849	48118	51867
3850	48132	51856
3851	48146	51845
3852	48159	51833
3853	48163	51812
3854	48176	51800
3855	48189	51788
3856	48201	51775
3857	48214	51763
3858	48227	51752
3859	48241	51740
3860	48254	51728
3861	48266	51716
3862	48279	51703
3863	48293	51692
3864	48305	51679
3865	48318	51668
3866	48331	51656
3867	48344	51644
3868	48356	51631
3869	48370	51619
3870	48384	51608
3871	48396	51596
3872	48409	51584
3873	48422	51572
3874	48436	51561
3875	48449	51549
3876	48461	51536
3877	48474	51524
3878	48487	51512
3879	48501	51501
3880	48513	51488
3881	48527	51477
3882	48540	51465
3883	48552	51452
3884	48565	51441
3885	48579	51430
3886	48592	51417
3887	48605	51405
3888	48618	51393
3889	48631	51382
3890	48644	51370
3891	48657	51358
3892	48671	51346
3893	48684	51334
3894	48696	51321
3895	48709	51309
3896	48723	51298
3897	48735	51286
3898	48748	51274
3899	48761	51261
3900	48773	51248
3901	48787	51237
3902	48799	51224
3903	48813	51213
3904	48827	51202
3905	48839	51190
3906	48851	51177
3907	48864	51165
3908	48878	51153
3909	48890	51141
3910	48903	51129
3911	48916	51117
3912	48930	51106
3913	48942	51093
3914	48955	51080
3915	48968	51069
3916	48981	51056
3917	48993	51044
3918	49006	51032
3919	49020	51021
3920	49033	51009
3921	49046	50996
3922	49058	50984
3923	49071	50972
3924	49085	50961
3925	49098	50948
3926	49112	50937
3927	49125	50926
3928	49139	50915
3929	49151	50902
3930	49165	50891
3931	49177	50878
3932	49190	50866
3933	49204	50855
3934	49217	50843
3935	49231	50832
3936	49244	50820
3937	49256	50807
3938	49269	50795
3939	49283	50784
3940	49295	50771
3941	49309	50760
3942	49322	50748
3943	49335	50736
3944	49347	50723
3945	49360	50711
3946	49373	50699
3947	49386	50687
3948	49398	50674
3949	49410	50661
3950	49422	50647
3951	49435	50635
3952	49447	50623
3953	49460	50611
3954	49472	50598
3955	49485	50586
3956	49499	50574
3957	49512	50563
3958	49526	50552
3959	49539	50540
3960	49551	50526
3961	49564	50515
3962	49578	50504
3963	49591	50492
3964	49604	50480
3965	49617	50468
3966	49632	50457
3967	49644	50445
3968	49657	50433
3969	49670	50420
3970	49683	50408
3971	49695	50395
3972	49708	50383
3973	49722	50372
3974	49734	50360
3975	49747	50347
3976	49759	50335
3977	49772	50322
3978	49777	50303
3979	49789	50290
3980	49802	50277
3981	49815	50266
3982	49828	50254
3983	49841	50241
3984	49853	50229
3985	49866	50216
3986	49880	50205
3987	49892	50192
3988	49905	50180
3989	49919	50169
3990	49932	50157
3991	49945	50145
3992	49958	50133
3993	49970	50120
3994	49983	50108
3995	49997	50097
3996	50010	50085
3997	50024	50074
3998	50037	50062
3999	50048	50048
4000	50062	50037
4001	50075	50025
4002	50080	50005
4003	50092	49992
4004	50106	49981
4005	50118	49968
4006	50133	49958
4007	50145	49945
4008	50159	49934
4009	50173	49923
4010	50185	49910
4011	50198	49897
4012	50212	49886
4013	50219	49868
4014	50231	49855
4015	50243	49843
4016	50256	49831
4017	50269	49819
4018	50276	49801
4019	50289	49788
4020	50304	49778
4021	50318	49767
4022	50330	49755
4023	50343	49742
4024	50356	49730
4025	50369	49718
4026	50383	49707
4027	50396	49695
4028	50409	49683
4029	50421	49671
4030	50434	49658
4031	50446	49646
4032	50460	49635
4033	50473	49622
4034	50485	49609
4035	50499	49598
4036	50513	49587
4037	50526	49575
4038	50540	49564
4039	50553	49552
4040	50567	49541
4041	50580	49529
4042	50592	49516
4043	50606	49505
4044	50620	49494
4045	50633	49482
4046	50645	49469
4047	50658	49456
4048	50671	49445
4049	50684	49432
4050	50697	49420
4051	50710	49409
4052	50724	49397
4053	50737	49385
4054	50749	49373
4055	50762	49361
4056	50775	49349
4057	50788	49336
4058	50801	49324
4059	50814	49312
4060	50827	49300
4061	50839	49287
4062	50852	49275
4063	50865	49263
4064	50879	49252
4065	50891	49239
4066	50905	49227
4067	50917	49215
4068	50929	49202
4069	50943	49191
4070	50957	49179
4071	50970	49168
4072	50982	49155
4073	50995	49143
4074	51009	49131
4075	51022	49119
4076	51035	49107
4077	51047	49095
4078	51062	49084
4079	51075	49072
4080	51087	49059
4081	51101	49048
4082	51115	49036
4083	51129	49026
4084	51141	49013
4085	51155	49001
4086	51169	48990
4087	51181	48978
4088	51194	48966
4089	51207	48954
4090	51221	48942
4091	51234	48930
4092	51246	48917
4093	51259	48905
4094	51272	48893
4095	51284	48880
4096	51304	48874
4097	51319	48865
4098	51332	48852
4099	51344	48840
4100	51357	48827
4101	51371	48816
4102	51383	48803
4103	51396	48791
4104	51408	48778
4105	51421	48766
4106	51433	48753
4107	51447	48742
4108	51460	48730
4109	51473	48718
4110	51486	48706
4111	51498	48693
4112	51512	48681
4113	51525	48669
4114	51537	48657
4115	51550	48644
4116	51557	48626
4117	51570	48615
4118	51583	48603
4119	51595	48590
4120	51609	48578
4121	51623	48567
4122	51635	48554
4123	51648	48542
4124	51661	48530
4125	51674	48518
4126	51687	48506
4127	51699	48493
4128	51713	48482
4129	51725	48468
4130	51738	48456
4131	51751	48445
4132	51764	48433
4133	51776	48420
4134	51790	48408
4135	51804	48397
4136	51817	48385
4137	51829	48372
4138	51842	48360
4139	51855	48348
4140	51868	48336
4141	51881	48323
4142	51894	48312
4143	51906	48299
4144	51919	48287
4145	51932	48274
4146	51946	48263
4147	51959	48251
4148	51974	48241
4149	51990	48232
4150	52004	48220
4151	52017	48208
4152	52030	48196
4153	52042	48183
4154	52055	48172
4155	52069	48160
4156	52082	48148
4157	52094	48135
4158	52108	48124
4159	52122	48113
4160	52134	48100
4161	52147	48088
4162	52160	48076
4163	52173	48064
4164	52180	48045
4165	52192	48033
4166	52206	48021
4167	52218	48008
4168	52229	47994
4169	52241	47982
4170	52254	47970
4171	52267	47958
4172	52280	47945
4173	52293	47933
4174	52306	47921
4175	52319	47909
4176	52332	47897
4177	52345	47885
4178	52358	47873
4179	52362	47853
4180	52375	47840
4181	52389	47829
4182	52396	47812
4183	52409	47800
4184	52422	47787
4185	52434	47774
4186	52447	47762
4187	52460	47750
4188	52473	47738
4189	52485	47725
4190	52499	47714
4191	52513	47702
4192	52526	47690
4193	52538	47678
4194	52553	47667
4195	52566	47655
4196	52578	47642
4197	52591	47630
4198	52603	47617
4199	52618	47607
4200	52630	47594
4201	52643	47582
4202	52657	47570
4203	52670	47558
4204	52682	47545
4205	52695	47533
4206	52699	47513
4207	52705	47495
4208	52717	47482
4209	52728	47468
4210	52741	47456
4211	52754	47444
4212	52767	47431
4213	52779	47419
4214	52785	47400
4215	52799	47389
4216	52812	47376
4217	52824	47364
4218	52836	47351
4219	52849	47338
4220	52862	47327
4221	52875	47314
4222	52889	47303
4223	52902	47291
4224	52914	47278
4225	52927	47266
4226	52940	47254
4227	52947	47236
4228	52960	47224
4229	52972	47211
4230	52985	47199
4231	52999	47188
4232	53012	47176
4233	53016	47156
4234	53029	47144
4235	53041	47131
4236	53055	47119
4237	53067	47107
4238	53080	47094
4239	53094	47083
4240	53108	47072
4241	53121	47060
4242	53133	47047
4243	53145	47034
4244	53159	47023
4245	53171	47010
4246	53182	46996
4247	53195	46983
4248	53207	46971
4249	53214	46954
4250	53226	46941
4251	53239	46929
4252	53252	46917
4253	53265	46904
4254	53278	46892
4255	53290	46880
4256	53304	46868
4257	53317	46856
4258	53329	46843
4259	53342	46830
4260	53355	46819
4261	53366	46804
4262	53378	46792
4263	53392	46780
4264	53405	46769
4265	53412	46751
4266	53424	46738
4267	53438	46727
4268	53451	46715
4269	53463	46702
4270	53476	46690
4271	53488	46677
4272	53502	46665
4273	53514	46653
4274	53527	46640
4275	53540	46628
4276	53554	46617
4277	53566	46604
4278	53579	46592
4279	53592	46580
4280	53607	46569
4281	53614	46552
4282	53625	46539
4283	53638	46527
4284	53651	46515
4285	53664	46502
4286	53677	46490
4287	53690	46478
4288	53703	46466
4289	53716	46454
4290	53728	46441
4291	53732	46421
4292	53746	46409
4293	53759	46397
4294	53771	46385
4295	53776	46365
4296	53789	46353
4297	53803	46342
4298	53816	46330
4299	53828	46317
4300	53841	46305
4301	53854	46293
4302	53867	46280
4303	53879	46268
4304	53893	46256
4305	53905	46244
4306	53918	46231
4307	53930	46219
4308	53943	46206
4309	53957	46195
4310	53969	46182
4311	53982	46170
4312	53995	46158
4313	54007	46145
4314	54020	46133
4315	54033	46121
4316	54047	46109
4317	54059	46097
4318	54072	46085
4319	54085	46072
4320	54099	46061
4321	54113	46050
4322	54125	46037
4323	54132	46020
4324	54145	46007
4325	54158	45995
4326	54170	45982
4327	54184	45971
4328	54197	45959
4329	54210	45947
4330	54222	45934
4331	54235	45922
4332	54248	45910
4333	54260	45897
4334	54273	45885
4335	54286	45872
4336	54299	45861
4337	54312	45848
4338	54323	45835
4339	54336	45823
4340	54349	45811
4341	54362	45798
4342	54374	45786
4343	54388	45774
4344	54401	45762
4345	54414	45750
4346	54426	45737
4347	54439	45724
4348	54452	45713
4349	54464	45699
4350	54475	45686
4351	54488	45674
4352	54500	45661
4353	54513	45649
4354	54523	45634
4355	54537	45623
4356	54550	45611
4357	54562	45598
4358	54575	45586
4359	54589	45574
4360	54603	45563
4361	54616	45551
4362	54628	45538
4363	54641	45525
4364	54654	45514
4365	54666	45501
4366	54680	45489
4367	54694	45478
4368	54700	45460
4369	54712	45448
4370	54725	45435
4371	54737	45422
4372	54751	45411
4373	54763	45398
4374	54776	45386
4375	54790	45374
4376	54803	45362
4377	54816	45350
4378	54828	45337
4379	54840	45324
4380	54853	45312
4381	54866	45300
4382	54878	45287
4383	54892	45276
4384	54904	45263
4385	54916	45250
4386	54929	45238
4387	54942	45226
4388	54955	45214
4389	54968	45201
4390	54981	45190
4391	54987	45171
4392	54999	45158
4393	55009	45144
4394	55021	45131
4395	55036	45120
4396	55049	45108
4397	55061	45095
4398	55074	45083
4399	55087	45071
4400	55092	45053
4401	55106	45041
4402	55118	45028
4403	55131	45016
4404	55144	45004
4405	55157	44992
4406	55168	44978
4407	55181	44966
4408	55194	44954
4409	55208	44942
4410	55210	44922
4411	55222	44909
4412	55235	44897
4413	55249	44885
4414	55261	44872
4415	55273	44860
4416	55287	44848
4417	55299	44835
4418	55311	44822
4419	55325	44810
4420	55337	44798
4421	55350	44785
4422	55360	44771
4423	55372	44758
4424	55386	44747
4425	55398	44734
4426	55411	44722
4427	55424	44710
4428	55437	44697
4429	55450	44685
4430	55462	44673
4431	55476	44661
4432	55488	44649
4433	55501	44636
4434	55513	44623
4435	55527	44612
4436	55541	44600
4437	55547	44583
4438	55560	44570
4439	55572	44558
4440	55586	44546
4441	55600	44535
4442	55612	44522
4443	55625	44510
4444	55638	44498
4445	55651	44486
4446	55656	44467
4447	55668	44454
4448	55681	44442
4449	55694	44430
4450	55707	44418
4451	55719	44405
4452	55732	44393
4453	55746	44382
4454	55756	44367
4455	55770	44355
4456	55782	44343
4457	55794	44330
4458	55807	44318
4459	55820	44305
4460	55833	44293
4461	55845	44281
4462	55858	44268
4463	55871	44256
4464	55884	44244
4465	55897	44232
4466	55909	44219
4467	55922	44207
4468	55935	44194
4469	55948	44182
4470	55960	44170
4471	55974	44158
4472	55987	44146
4473	56000	44134
4474	56012	44121
4475	56025	44109
4476	56031	44092
4477	56044	44080
4478	56057	44067
4479	56070	44055
4480	56084	44043
4481	56098	44032
4482	56110	44019
4483	56123	44007
4484	56136	43995
4485	56148	43982
4486	56161	43970
4487	56174	43958
4488	56187	43946
4489	56200	43934
4490	56212	43921
4491	56225	43909
4492	56239	43897
4493	56251	43884
4494	56265	43873
4495	56277	43860
4496	56290	43848
4497	56302	43835
4498	56315	43823
4499	56328	43811
4500	56341	43798
4501	56353	43786
4502	56366	43773
4503	56380	43762
4504	56393	43750
4505	56404	43736
4506	56416	43723
4507	56428	43710
4508	56440	43697
4509	56452	43684
4510	56465	43672
4511	56478	43660
4512	56492	43648
4513	56504	43636
4514	56517	43624
4515	56530	43612
4516	56544	43600
4517	56550	43583
4518	56561	43569
4519	56575	43557
4520	56589	43546
4521	56602	43534
4522	56614	43521
4523	56627	43509
4524	56640	43497
4525	56650	43483
4526	56663	43470
4527	56677	43459
4528	56687	43445
4529	56700	43432
4530	56712	43419
4531	56724	43407
4532	56738	43395
4533	56750	43383
4534	56764	43371
4535	56777	43359
4536	56789	43346
4537	56802	43333
4538	56815	43321
4539	56828	43309
4540	56841	43297
4541	56854	43285
4542	56866	43272
4543	56880	43260
4544	56893	43248
4545	56905	43236
4546	56918	43224
4547	56928	43209
4548	56942	43198
4549	56955	43185
4550	56968	43174
4551	56982	43162
4552	56986	43143
4553	56999	43131
4554	57012	43119
4555	57025	43107
4556	57039	43095
4557	57051	43082
4558	57063	43070
4559	57077	43058
4560	57090	43046
4561	57103	43034
4562	57117	43022
4563	57130	43010
4564	57142	42997
4565	57155	42985
4566	57169	42973
4567	57182	42962
4568	57195	42950
4569	57207	42937
4570	57220	42925
4571	57234	42913
4572	57246	42900
4573	57260	42888
4574	57274	42877
4575	57286	42864
4576	57298	42852
4577	57311	42839
4578	57325	42828
4579	57338	42815
4580	57350	42803
4581	57363	42791
4582	57377	42779
4583	57389	42767
4584	57402	42754
4585	57414	42741
4586	57427	42729
4587	57440	42717
4588	57447	42701
4589	57460	42688
4590	57474	42676
4591	57486	42664
4592	57499	42651
4593	57511	42639
4594	57525	42627
4595	57538	42615
4596	57551	42603
4597	57564	42591
4598	57577	42579
4599	57591	42567
4600	57604	42555
4601	57617	42543
4602	57631	42531
4603	57643	42519
4604	57656	42507
4605	57670	42495
4606	57683	42483
4607	57696	42471
4608	57708	42458
4609	57715	42441
4610	57728	42429
4611	57741	42417
4612	57754	42404
4613	57768	42393
4614	57781	42381
4615	57793	42368
4616	57806	42356
4617	57818	42343
4618	57832	42331
4619	57844	42318
4620	57857	42306
4621	57871	42295
4622	57884	42283
4623	57897	42271
4624	57909	42258
4625	57922	42246
4626	57934	42233
4627	57947	42220
4628	57960	42208
4629	57974	42197
4630	57986	42184
4631	57998	42171
4632	58012	42160
4633	58027	42149
4634	58039	42136
4635	58049	42122
4636	58057	42106
4637	58059	42086
4638	58072	42074
4639	58086	42062
4640	58098	42050
4641	58110	42036
4642	58122	42023
4643	58135	42011
4644	58148	41999
4645	58161	41987
4646	58175	41975
4647	58188	41963
4648	58200	41950
4649	58212	41938
4650	58226	41926
4651	58236	41912
4652	58248	41899
4653	58262	41887
4654	58275	41875
4655	58288	41863
4656	58301	41851
4657	58311	41837
4658	58325	41825
4659	58337	41812
4660	58348	41799
4661	58361	41787
4662	58375	41775
4663	58388	41763
4664	58400	41750
4665	58413	41738
4666	58426	41726
4667	58438	41713
4668	58452	41701
4669	58456	41682
4670	58469	41670
4671	58482	41658
4672	58494	41646
4673	58505	41632
4674	58518	41619
4675	58522	41601
4676	58535	41589
4677	58548	41577
4678	58561	41564
4679	58566	41547
4680	58570	41528
4681	58584	41517
4682	58597	41504
4683	58611	41493
4684	58618	41477
4685	58631	41464
4686	58643	41452
4687	58656	41439
4688	58670	41428
4689	58682	41415
4690	58692	41401
4691	58705	41388
4692	58718	41376
4693	58731	41364
4694	58744	41352
4695	58758	41340
4696	58771	41328
4697	58784	41316
4698	58796	41303
4699	58809	41291
4700	58814	41273
4701	58827	41261
4702	58839	41249
4703	58852	41237
4704	58867	41225
4705	58879	41213
4706	58892	41200
4707	58905	41188
4708	58918	41176
4709	58930	41164
4710	58943	41151
4711	58956	41139
4712	58970	41127
4713	58983	41115
4714	58995	41102
4715	59008	41090
4716	59013	41073
4717	59027	41061
4718	59039	41048
4719	59052	41036
4720	59066	41025
4721	59080	41013
4722	59093	41001
4723	59107	40989
4724	59120	40977
4725	59132	40964
4726	59144	40952
4727	59158	40940
4728	59172	40928
4729	59185	40916
4730	59189	40898
4731	59202	40886
4732	59215	40873
4733	59229	40862
4734	59232	40843
4735	59246	40831
4736	59259	40820
4737	59270	40806
4738	59283	40794
4739	59295	40781
4740	59308	40769
4741	59314	40752
4742	59327	40739
4743	59337	40725
4744	59348	40712
4745	59361	40699
4746	59373	40687
4747	59386	40674
4748	59389	40655
4749	59402	40643
4750	59415	40631
4751	59427	40619
4752	59440	40606
4753	59453	40594
4754	59467	40582
4755	59479	40570
4756	59492	40557
4757	59506	40546
4758	59520	40534
4759	59526	40518
4760	59538	40505
4761	59552	40493
4762	59566	40481
4763	59579	40470
4764	59591	40457
4765	59597	40439
4766	59606	40425
4767	59620	40413
4768	59632	40400
4769	59645	40388
4770	59658	40376
4771	59671	40364
4772	59684	40352
4773	59696	40339
4774	59709	40327
