iter	RMSE
2902	0.07331746205
2903	0.07331738533
2904	0.07331723932
2905	0.07331717003
2906	0.07331672456
2907	0.07331665774
2908	0.07331662804
2909	0.07331654885
2910	0.07331644986
2911	0.07331634344
2912	0.07331627167
2913	0.0733162395
2914	0.07331564801
2915	0.07331532628
2916	0.07331529658
2917	0.07331520749
2918	0.07331496495
2919	0.07330669843
2920	0.07330665387
2921	0.07330627765
2922	0.07330505986
2923	0.07330493362
2924	0.0733049064
2925	0.07330466878
2926	0.07330463907
2927	0.07330457224
2928	0.07330450294
2929	0.07330447818
2930	0.07330443363
2931	0.07330268363
2932	0.07330265392
2933	0.07330220342
2934	0.07330181232
2935	0.07330176777
2936	0.0733008618
2937	0.07330065387
2938	0.07330062911
2939	0.07330024296
2940	0.07329828244
2941	0.07323874393
2942	0.07323769349
2943	0.07323731939
2944	0.07323574121
2945	0.073235709
2946	0.07323560247
2947	0.07323548354
2948	0.07323540426
2949	0.07323536958
2950	0.07323190091
2951	0.07323183897
2952	0.07323180924
2953	0.0732230749
2954	0.0732230526
2955	0.07322293366
2956	0.07322291631
2957	0.07322287914
2958	0.07322285932
2959	0.07322279985
2960	0.07322277507
2961	0.07322275276
2962	0.07322272303
2963	0.07322269825
2964	0.07322213822
2965	0.07322182351
2966	0.07322180617
2967	0.07322177891
2968	0.07322168227
2969	0.07322140721
2970	0.07322130313
2971	0.07322100824
2972	0.07322097851
2973	0.07322091903
2974	0.07320045742
2975	0.07320043263
2976	0.07319972866
2977	0.07319970635
2978	0.07319206392
2979	0.07319183337
2980	0.07319137971
2981	0.07319136483
2982	0.07319075003
2983	0.07319072524
2984	0.0731906707
2985	0.07319057649
2986	0.07319044758
2987	0.0731902319
2988	0.07316107948
2989	0.07316092076
2990	0.07313952198
2991	0.07313949469
2992	0.07313943019
2993	0.07313941035
2994	0.07313566423
2995	0.07313557491
2996	0.07313532682
2997	0.07313363728
2998	0.07313340902
2999	0.07313338669
3000	0.07313336685
3001	0.07313295996
3002	0.07313293019
3003	0.07310744558
3004	0.07310716265
3005	0.0731001137
3006	0.07310008888
3007	0.073099307
3008	0.07308865275
3009	0.07308800977
3010	0.07308786827
3011	0.07308448446
3012	0.07308445964
3013	0.07308441495
3014	0.07308435536
3015	0.07308433054
3016	0.0730842064
3017	0.07308418406
3018	0.07308411206
3019	0.07308402268
3020	0.0730839631
3021	0.07308394324
3022	0.07308388614
3023	0.07308386628
3024	0.07308377193
3025	0.07308375952
3026	0.07308367262
3027	0.07308362794
3028	0.07308135623
3029	0.07308116257
3030	0.07308109802
3031	0.07308101609
3032	0.07308099871
3033	0.07307927563
3034	0.07307916638
3035	0.073079149
3036	0.07307493548
3037	0.07307489078
3038	0.07307113639
3039	0.0730711215
3040	0.07307107928
3041	0.07307104203
3042	0.07306945281
3043	0.07306922933
3044	0.07306895369
3045	0.07306882705
3046	0.07306881215
3047	0.07306862094
3048	0.07306860108
3049	0.07306733711
3050	0.073067131
3051	0.07306645555
3052	0.07306642823
3053	0.0730664034
3054	0.07306639347
3055	0.07306630407
3056	0.07306624944
3057	0.07306346313
3058	0.07306325452
3059	0.07306323217
3060	0.07306287705
3061	0.07306282241
3062	0.07306280255
3063	0.07306270818
3064	0.07306075619
3065	0.07306027439
3066	0.07306007323
3067	0.07305970567
3068	0.07305477572
3069	0.07305262979
3070	0.07305022051
3071	0.07303970815
3072	0.07303960381
3073	0.07303952929
3074	0.07303917902
3075	0.07303915666
3076	0.07303382534
3077	0.0730338005
3078	0.07303359181
3079	0.07303357442
3080	0.07303355454
3081	0.07303278686
3082	0.07303270735
3083	0.073032285
3084	0.07303220053
3085	0.07303217568
3086	0.07303199432
3087	0.07303196947
3088	0.07303190488
3089	0.07302987256
3090	0.07302984026
3091	0.07302979306
3092	0.07302977069
3093	0.07302962659
3094	0.07302956199
3095	0.07302952473
3096	0.07302950236
3097	0.07302947752
3098	0.0730290626
3099	0.07302901042
3100	0.07302881663
3101	0.07299759139
3102	0.07299559291
3103	0.0729955432
3104	0.07299550591
3105	0.07298522185
3106	0.07298503042
3107	0.07298496579
3108	0.07298494093
3109	0.07298492104
3110	0.07298412549
3111	0.07298384705
3112	0.07298378987
3113	0.07296873997
3114	0.07296868526
3115	0.07296860569
3116	0.0729685858
3117	0.07296753892
3118	0.07296752152
3119	0.07296750411
3120	0.07296723804
3121	0.07296655669
3122	0.07296650696
3123	0.07296630305
3124	0.07295895449
3125	0.07295893957
3126	0.0729581139
3127	0.07295788261
3128	0.07295786272
3129	0.07295767122
3130	0.07295765879
3131	0.07295764386
3132	0.07295745485
3133	0.07295733548
3134	0.07295724346
3135	0.07295699724
3136	0.07295695994
3137	0.07295661922
3138	0.0729564501
3139	0.07295635808
3140	0.07295627103
3141	0.07295505735
3142	0.07294831706
3143	0.07294823746
3144	0.07294821756
3145	0.072877957
3146	0.07287531039
3147	0.07287521827
3148	0.07285116779
3149	0.07285103329
3150	0.07285102831
3151	0.0728503135
3152	0.07285030354
3153	0.07285009681
3154	0.07284573802
3155	0.07284481393
3156	0.07284470682
3157	0.0728446595
3158	0.07284458477
3159	0.07284455239
3160	0.07284451752
3161	0.0728444951
3162	0.0728444677
3163	0.07284421861
3164	0.0728440044
3165	0.07284397949
3166	0.07284377773
3167	0.07284344644
3168	0.07284171027
3169	0.07284168536
3170	0.07284148111
3171	0.07284002637
3172	0.07283998153
3173	0.07283993421
3174	0.07281410783
3175	0.07279684695
3176	0.07279682202
3177	0.0727965628
3178	0.07279654286
3179	0.0727758273
3180	0.07275636275
3181	0.07275633532
3182	0.07275630789
3183	0.0727561383
3184	0.07272723601
3185	0.07272715867
3186	0.07271225777
3187	0.07271200324
3188	0.07271199076
3189	0.07271194585
3190	0.07271192838
3191	0.0727117537
3192	0.07271173873
3193	0.07271172625
3194	0.0727116464
3195	0.07271162144
3196	0.07271068317
3197	0.07271059333
3198	0.07270960763
3199	0.07270939551
3200	0.07270497837
3201	0.07270492098
3202	0.07270487855
3203	0.07270432452
3204	0.07270023153
3205	0.07269859676
3206	0.07269858179
3207	0.07269856432
3208	0.0726971816
3209	0.07269717411
3210	0.07269662501
3211	0.07269661253
3212	0.07269659756
3213	0.07269437116
3214	0.07269435619
3215	0.07269430128
3216	0.07269417398
3217	0.07269415651
3218	0.07267876702
3219	0.07267729155
3220	0.07267724911
3221	0.07267717421
3222	0.07267715673
3223	0.07267376629
3224	0.07266823838
3225	0.07266818594
3226	0.07266816097
3227	0.07266746683
3228	0.07266745435
3229	0.07266743188
3230	0.07266741689
3231	0.07266740191
3232	0.07266486
3233	0.07266484002
3234	0.07266467522
3235	0.07266466274
3236	0.07266462029
3237	0.07264204374
3238	0.07264030525
3239	0.07264027777
3240	0.07264026528
3241	0.07263964831
3242	0.07263963832
3243	0.07263962333
3244	0.07263945847
3245	0.07263944598
3246	0.07263935856
3247	0.07263517947
3248	0.07263517198
3249	0.07260420229
3250	0.07258325684
3251	0.07258195692
3252	0.07258161694
3253	0.07258155444
3254	0.07258154194
3255	0.07257993701
3256	0.07257992201
3257	0.07251875789
3258	0.07251868033
3259	0.07251851019
3260	0.07251843263
3261	0.07251841761
3262	0.0725184076
3263	0.07250383418
3264	0.07250346881
3265	0.07247270071
3266	0.07247268569
3267	0.07247260808
3268	0.07247218747
3269	0.07246806885
3270	0.07246798873
3271	0.0724643982
3272	0.0724634467
3273	0.07246343669
3274	0.07246312369
3275	0.07246310867
3276	0.07246161379
3277	0.07243970035
3278	0.07243969033
3279	0.07243968031
3280	0.07243891886
3281	0.07243890634
3282	0.07243693503
3283	0.0724368649
3284	0.07243685488
3285	0.07243637394
3286	0.07243605081
3287	0.07243597316
3288	0.07243514153
3289	0.07243513652
3290	0.07243485847
3291	0.07243485095
3292	0.07243477831
3293	0.07243477079
3294	0.07243475577
3295	0.07243467561
3296	0.07243466809
3297	0.07243464304
3298	0.07243460547
3299	0.07243459795
3300	0.07243440507
3301	0.07243402432
3302	0.07243382893
3303	0.07243381641
3304	0.07243380639
3305	0.07243379887
3306	0.07243364607
3307	0.07240681275
3308	0.07240117674
3309	0.07240116672
3310	0.07239866057
3311	0.07239864052
3312	0.07239860293
3313	0.07239859792
3314	0.07239852774
3315	0.07239845506
3316	0.07239845005
3317	0.07239843502
3318	0.0723901315
3319	0.0723897054
3320	0.07238963522
3321	0.07238722141
3322	0.07238715624
3323	0.07238686798
3324	0.07238685796
3325	0.07238685044
3326	0.07238683289
3327	0.07238631653
3328	0.07238441398
3329	0.07238402294
3330	0.07238366698
3331	0.07234422067
3332	0.07234420813
3333	0.07234407018
3334	0.07234406015
3335	0.07234395983
3336	0.0723439523
3337	0.07234394227
3338	0.07234374162
3339	0.07234196336
3340	0.07234195584
3341	0.0723418831
3342	0.07234187809
3343	0.07234157711
3344	0.07234149685
3345	0.07234122596
3346	0.07234122346
3347	0.07233833648
3348	0.07228679301
3349	0.07227205991
3350	0.07227203731
3351	0.07227202978
3352	0.07227201723
3353	0.07227199212
3354	0.07227035771
3355	0.07227031001
3356	0.07227031001
3357	0.07227029997
3358	0.07227029244
3359	0.07227024724
3360	0.07226972754
3361	0.07226947145
3362	0.07226946894
3363	0.07226938107
3364	0.07226937102
3365	0.07226931328
3366	0.07226930072
3367	0.0722692957
3368	0.07226928817
3369	0.07226713649
3370	0.07226712896
3371	0.07226712393
3372	0.07226711891
3373	0.07223135443
3374	0.07223135192
3375	0.07223132931
3376	0.07223131424
3377	0.07223130921
3378	0.07223118361
3379	0.07223117859
3380	0.07223117105
3381	0.07220427506
3382	0.07220400869
3383	0.07220394838
3384	0.07220260645
3385	0.07220255619
3386	0.07220254865
3387	0.07220237023
3388	0.0722023652
3389	0.07220235515
3390	0.07220155098
3391	0.07220154596
3392	0.07220080712
3393	0.07217286655
3394	0.07217284895
3395	0.07213701006
3396	0.07213697988
3397	0.07213697485
3398	0.07213450732
3399	0.07211186041
3400	0.07210919827
3401	0.07210903471
3402	0.07210208951
3403	0.07204707797
3404	0.07200975537
3405	0.07200088791
3406	0.07198928221
3407	0.07198927464
3408	0.07198908309
3409	0.07198557706
3410	0.07198300351
3411	0.07194990464
3412	0.07194986933
3413	0.0719498315
3414	0.07194505753
3415	0.07193634604
3416	0.07193595256
3417	0.07193462834
3418	0.07190926155
3419	0.07190889316
3420	0.07190673321
3421	0.07187625242
3422	0.07187349571
3423	0.07187348309
3424	0.07187341241
3425	0.07187327103
3426	0.07187324074
3427	0.07186889845
3428	0.07186862073
3429	0.07186757046
3430	0.07186753511
3431	0.07185506195
3432	0.07180205463
3433	0.07180199398
3434	0.07179949472
3435	0.07179948461
3436	0.07179947197
3437	0.07179946187
3438	0.07179943154
3439	0.07179876944
3440	0.07179746037
3441	0.07179744015
3442	0.07174627943
3443	0.07174567247
3444	0.07174185611
3445	0.07174184093
3446	0.07174183082
3447	0.07173941545
3448	0.07173939775
3449	0.07170912163
3450	0.0717091115
3451	0.07170860038
3452	0.07170642429
3453	0.07170641922
3454	0.0717063838
3455	0.07170600424
3456	0.07170380023
3457	0.0717037319
3458	0.07170044727
3459	0.0716993591
3460	0.07168721103
3461	0.07168591511
3462	0.0716848571
3463	0.07168479382
3464	0.07167634688
3465	0.0716748128
3466	0.07164467654
3467	0.07164456511
3468	0.07164442328
3469	0.07161985816
3470	0.07161784657
3471	0.07160474457
3472	0.07160265908
3473	0.07160244875
3474	0.07158456112
3475	0.07158417838
3476	0.07156558136
3477	0.07156351247
3478	0.07156345923
3479	0.07155520336
3480	0.07155421949
3481	0.07155417131
3482	0.071553441
3483	0.07155226692
3484	0.07155224663
3485	0.07155222888
3486	0.07155217563
3487	0.07154910719
3488	0.07153456712
3489	0.07153322278
3490	0.07153242631
3491	0.07148875913
3492	0.07148863222
3493	0.07148842664
3494	0.07148728702
3495	0.07148716519
3496	0.07148713473
3497	0.07148478437
3498	0.07148375384
3499	0.0714778902
3500	0.07147658541
3501	0.07147540753
3502	0.07147323448
3503	0.07147293746
3504	0.07147273945
3505	0.07147257951
3506	0.07146723796
3507	0.07146351844
3508	0.07145895574
3509	0.07145886179
3510	0.07144095599
3511	0.07143967339
3512	0.07143964037
3513	0.0713789786
3514	0.0713789608
3515	0.07137894047
3516	0.07137887946
3517	0.07137846511
3518	0.07137842444
3519	0.07137596881
3520	0.07137299958
3521	0.07137296907
3522	0.07137185049
3523	0.07137147424
3524	0.07137086409
3525	0.07137084375
3526	0.07137005818
3527	0.07137004039
3528	0.07136983192
3529	0.07131210301
3530	0.07130627106
3531	0.07130331674
3532	0.07129468208
3533	0.07129466681
3534	0.07129464645
3535	0.07129195379
3536	0.07129117498
3537	0.0712911139
3538	0.07126114638
3539	0.07123054471
3540	0.07122956909
3541	0.07122792859
3542	0.07122790567
3543	0.07122778849
3544	0.07122425772
3545	0.0712123267
3546	0.07121231142
3547	0.07120963603
3548	0.07120733001
3549	0.07118042187
3550	0.07115402121
3551	0.07115175165
3552	0.07115149918
3553	0.07115146348
3554	0.07114432788
3555	0.07114411365
3556	0.07114334598
3557	0.07114058638
3558	0.0711399411
3559	0.07113929326
3560	0.07111669683
3561	0.07111668152
3562	0.0711166458
3563	0.07111658457
3564	0.07111507414
3565	0.07111359175
3566	0.07108460869
3567	0.07108453722
3568	0.0710844249
3569	0.07108347791
3570	0.07108310268
3571	0.0710767567
3572	0.07107381581
3573	0.07103996641
3574	0.07101343688
3575	0.07101335767
3576	0.07099846765
3577	0.07099489736
3578	0.07097968905
3579	0.07096846348
3580	0.0709684507
3581	0.07096656894
3582	0.07096447748
3583	0.0709642985
3584	0.07092157094
3585	0.07092151977
3586	0.07091803516
3587	0.07091419217
3588	0.07090951223
3589	0.07090521072
3590	0.07089823972
3591	0.07085820206
3592	0.07082885576
3593	0.07082883015
3594	0.07082852274
3595	0.07082589433
3596	0.07082586359
3597	0.07082553568
3598	0.07082542552
3599	0.07082536659
3600	0.07082140072
3601	0.07080771572
3602	0.07080759784
3603	0.07080537355
3604	0.07080388468
3605	0.0707695626
3606	0.07076619871
3607	0.07076614486
3608	0.0707659218
3609	0.07072916735
3610	0.07072316675
3611	0.07072100138
3612	0.0707100401
3613	0.07071000418
3614	0.07070886484
3615	0.07070665285
3616	0.07070577265
3617	0.0707056392
3618	0.07069559695
3619	0.07069529409
3620	0.07069471147
3621	0.07069322283
3622	0.07069167512
3623	0.07069165459
3624	0.07069154679
3625	0.07069120285
3626	0.07069098468
3627	0.07068861554
3628	0.07068739373
3629	0.07068714987
3630	0.07068547625
3631	0.07066575946
3632	0.070665685
3633	0.07060501101
3634	0.07060376462
3635	0.07060234344
3636	0.07055270787
3637	0.07053838683
3638	0.07053680743
3639	0.07053622608
3640	0.0705152865
3641	0.07051517328
3642	0.07051509608
3643	0.07051501889
3644	0.07051368085
3645	0.07043318163
3646	0.07043305798
3647	0.07042574911
3648	0.07042560741
3649	0.07041547626
3650	0.0703972664
3651	0.07038739926
3652	0.0703873606
3653	0.07037764418
3654	0.07032661161
3655	0.07032658065
3656	0.07032530868
3657	0.07032229508
3658	0.07031995739
3659	0.07031993159
3660	0.07031960905
3661	0.070305958
3662	0.07030589864
3663	0.07030571283
3664	0.07030566379
3665	0.07030558379
3666	0.07030410755
3667	0.07030312682
3668	0.07027541288
3669	0.07027514953
3670	0.07027506691
3671	0.07026065829
3672	0.07026063505
3673	0.07026059373
3674	0.07026051626
3675	0.07025760577
3676	0.0702547184
3677	0.07025443947
3678	0.07025353036
3679	0.07024389617
3680	0.07020573386
3681	0.07020562273
3682	0.07015308131
3683	0.07015300113
3684	0.07015050519
3685	0.07014326518
3686	0.07011503261
3687	0.0701139923
3688	0.07010722473
3689	0.07010399729
3690	0.07006973117
3691	0.07002571155
3692	0.07001850787
3693	0.07001840421
3694	0.07001751536
3695	0.0700173521
3696	0.07001704631
3697	0.07001396243
3698	0.0700135426
3699	0.07001193062
3700	0.07001090174
3701	0.07001040414
3702	0.07000556789
3703	0.06998670436
3704	0.06997970409
3705	0.06997637483
3706	0.06995112795
3707	0.06994886346
3708	0.06994684014
3709	0.06993935334
3710	0.06993187092
3711	0.06993044129
3712	0.06992260242
3713	0.06992231957
3714	0.06992223912
3715	0.06992214052
3716	0.06992082746
3717	0.06992074701
3718	0.06991946766
3719	0.06991545299
3720	0.06991509226
3721	0.06991352214
3722	0.0699133197
3723	0.06991211289
3724	0.06990869216
3725	0.06990817047
3726	0.0699016711
3727	0.06990138817
3728	0.06988915603
3729	0.06988911969
3730	0.06988737503
3731	0.06988730234
3732	0.06988726339
3733	0.06988611065
3734	0.06986900677
3735	0.06985882866
3736	0.06985760791
3737	0.06985755337
3738	0.0698479321
3739	0.06983847579
3740	0.06983841084
3741	0.06983828353
3742	0.06981621202
3743	0.06981581179
3744	0.06981498533
3745	0.06981396654
3746	0.06981371704
3747	0.06980978206
3748	0.06977497099
3749	0.06977388401
3750	0.06976804831
3751	0.06976634744
3752	0.06973319039
3753	0.06970887838
3754	0.06970878728
3755	0.06970652272
3756	0.06967843869
3757	0.06967736582
3758	0.06967470701
3759	0.06967465233
3760	0.06967433982
3761	0.06966204699
3762	0.06965300307
3763	0.06964922053
3764	0.06964875422
3765	0.06964775644
3766	0.06964766005
3767	0.0696475845
3768	0.06958009833
3769	0.06958006183
3770	0.06957847632
3771	0.06957840069
3772	0.06957678125
3773	0.0695767343
3774	0.06957395951
3775	0.06957340141
3776	0.06957335707
3777	0.06957035002
3778	0.06956298964
3779	0.06956293747
3780	0.06956041254
3781	0.06954774997
3782	0.06954672726
3783	0.06954668813
3784	0.06954622634
3785	0.06954613763
3786	0.06954572541
3787	0.06954531841
3788	0.06954262846
3789	0.06953749092
3790	0.06953745438
3791	0.06953635847
3792	0.06953627497
3793	0.06953613928
3794	0.06953497028
3795	0.06953397869
3796	0.06953278095
3797	0.0695327392
3798	0.06952607686
3799	0.06952570105
3800	0.06952302078
3801	0.06952299208
3802	0.06946532692
3803	0.06945998252
3804	0.06945739637
3805	0.06945377821
3806	0.06945372335
3807	0.06945111085
3808	0.06944643683
3809	0.0694455093
3810	0.06942567296
3811	0.06942519991
3812	0.06942510582
3813	0.06942442107
3814	0.06942434789
3815	0.06942377291
3816	0.0693839043
3817	0.0693795945
3818	0.06937936436
3819	0.06936538179
3820	0.06936318973
3821	0.06936315833
3822	0.06936139522
3823	0.06935675963
3824	0.0693567073
3825	0.06932889508
3826	0.06932355586
3827	0.06931945433
3828	0.06926979271
3829	0.06926976128
3830	0.06926955434
3831	0.06926206506
3832	0.06926109315
3833	0.06925837645
3834	0.06925251827
3835	0.06925045102
3836	0.06925002132
3837	0.06924643687
3838	0.06918892148
3839	0.06918866448
3840	0.06918818194
3841	0.06918808229
3842	0.06918752894
3843	0.06918510832
3844	0.06917592861
3845	0.06916597905
3846	0.06915282445
3847	0.06914924283
3848	0.06914913263
3849	0.06914862095
3850	0.069148495
3851	0.06914846089
3852	0.069146115
3853	0.06914609663
3854	0.0691458421
3855	0.06914375329
3856	0.06912614287
3857	0.06911516493
3858	0.06910628575
3859	0.0690656848
3860	0.06906533539
3861	0.06904677472
3862	0.06904153458
3863	0.06904070937
3864	0.0690406095
3865	0.06903708777
3866	0.06903560018
3867	0.06902318307
3868	0.06902295174
3869	0.06900651477
3870	0.06900488978
3871	0.06900473465
3872	0.0689972324
3873	0.068966818
3874	0.06896660489
3875	0.06896295836
3876	0.06895350698
3877	0.06894416748
3878	0.06894392799
3879	0.06893960122
3880	0.06893267887
3881	0.06892994659
3882	0.06892987025
3883	0.068929557
3884	0.06888633123
3885	0.06888538562
3886	0.06888306239
3887	0.06885454762
3888	0.06885416815
3889	0.06885221807
3890	0.06885115341
3891	0.06884207149
3892	0.06884194498
3893	0.06884165506
3894	0.06882767924
3895	0.06882617394
3896	0.06882542787
3897	0.06882532769
3898	0.06880904128
3899	0.06880734044
3900	0.06880702136
3901	0.06880630672
3902	0.06876510121
3903	0.06876013251
3904	0.0687385595
3905	0.06873750891
3906	0.06873545521
3907	0.0687315113
3908	0.06872714211
3909	0.06872709195
3910	0.06871932176
3911	0.06871910789
3912	0.06871889666
3913	0.06871873296
3914	0.06871829201
3915	0.06871497293
3916	0.06871328296
3917	0.06871260432
3918	0.06871160879
3919	0.06868906959
3920	0.06868691406
3921	0.06868683481
3922	0.06868666047
3923	0.06868498301
3924	0.06866694578
3925	0.0686648794
3926	0.06864508444
3927	0.06864344033
3928	0.06864319979
3929	0.06863801079
3930	0.06863778609
3931	0.06863603342
3932	0.06862068572
3933	0.06859354322
3934	0.06859300888
3935	0.06859064929
3936	0.06858555684
3937	0.0685517625
3938	0.0685516725
3939	0.06851728945
3940	0.06851311582
3941	0.06851232132
3942	0.06851195849
3943	0.06849005299
3944	0.06848932445
3945	0.0684867043
3946	0.0684847782
3947	0.06848402841
3948	0.0684838085
3949	0.06848037207
3950	0.06848033763
3951	0.06847573513
3952	0.0684733397
3953	0.06847260038
3954	0.06847118798
3955	0.06845523345
3956	0.06845505321
3957	0.06841904105
3958	0.06841881033
3959	0.06840323882
3960	0.06840162073
3961	0.06840153319
3962	0.06840122018
3963	0.06839503921
3964	0.06838993485
3965	0.06838837481
3966	0.06838065635
3967	0.06836474174
3968	0.06836430117
3969	0.06834418022
3970	0.06834408995
3971	0.06834385632
3972	0.06833128695
3973	0.06831538474
3974	0.06831519882
3975	0.06831443389
3976	0.06831248169
3977	0.06831218155
3978	0.0683121417
3979	0.0683120089
3980	0.06831069145
3981	0.06830993975
3982	0.06830974319
3983	0.06830966085
3984	0.06830532843
3985	0.06830524608
3986	0.06830503623
3987	0.06829580199
3988	0.06829552569
3989	0.06829511654
3990	0.06827200399
3991	0.06827179137
3992	0.06827143524
3993	0.06827125983
3994	0.06826499534
3995	0.06824292016
3996	0.06824274999
3997	0.06824077446
3998	0.06824068938
3999	0.06824058834
4000	0.06824052985
4001	0.0682399502
4002	0.06823988373
4003	0.0682390568
4004	0.06823819795
4005	0.06823797725
4006	0.06823787355
4007	0.06821191406
4008	0.06820207661
4009	0.06820176268
4010	0.06817955525
4011	0.06817887928
4012	0.0681765027
4013	0.06817644148
4014	0.06817638293
4015	0.06816775145
4016	0.06816745068
4017	0.06816732291
4018	0.06816729363
4019	0.06816458391
4020	0.06816434966
4021	0.06816397434
4022	0.06815473696
4023	0.06814588174
4024	0.06814570335
4025	0.06812963265
4026	0.0680967578
4027	0.06809488462
4028	0.06808590969
4029	0.06808575246
4030	0.06808377504
4031	0.06808331932
4032	0.06805503202
4033	0.0680535123
4034	0.06805314969
4035	0.06805307237
4036	0.06805298705
4037	0.06805287774
4038	0.06803983861
4039	0.06800482057
4040	0.06800471918
4041	0.06800459645
4042	0.06799799518
4043	0.06799563895
4044	0.06799539879
4045	0.06799337338
4046	0.06799260483
4047	0.06799241269
4048	0.06799063537
4049	0.06798994151
4050	0.06798782253
4051	0.06798693382
4052	0.06797961285
4053	0.06797495243
4054	0.06797433582
4055	0.06796310776
4056	0.06796292355
4057	0.06795950616
4058	0.06795794159
4059	0.06795775202
4060	0.06794783237
4061	0.06794278521
4062	0.06794058464
4063	0.06793602303
4064	0.06793577464
4065	0.06793518172
4066	0.06791733808
4067	0.06791696139
4068	0.06791676369
4069	0.06790925347
4070	0.06790903705
4071	0.06783792243
4072	0.06783766031
4073	0.06781374434
4074	0.06779765651
4075	0.06779754946
4076	0.06779682686
4077	0.06777548266
4078	0.06777428328
4079	0.06777368359
4080	0.06777362737
4081	0.06777323917
4082	0.06777318563
4083	0.06777302499
4084	0.06774587498
4085	0.0677200752
4086	0.06767854347
4087	0.06767822979
4088	0.06767058585
4089	0.06766901727
4090	0.0676689127
4091	0.06766867674
4092	0.0676684944
4093	0.06766790986
4094	0.06766719124
4095	0.06766704108
4096	0.06766686679
4097	0.06765948973
4098	0.06765939319
4099	0.06765889439
4100	0.06765649685
4101	0.067653241
4102	0.06765256514
4103	0.06765244177
4104	0.06763068176
4105	0.0676021138
4106	0.06760206012
4107	0.06758309222
4108	0.06757234424
4109	0.06756761276
4110	0.06755248162
4111	0.06755152809
4112	0.06755144751
4113	0.0675511413
4114	0.06754669308
4115	0.06754648355
4116	0.06754642177
4117	0.0675459275
4118	0.06754097657
4119	0.06754065688
4120	0.06753817724
4121	0.06753773127
4122	0.06753737664
4123	0.06753685813
4124	0.06753681515
4125	0.06752640911
4126	0.06752543372
4127	0.06752537729
4128	0.06752507903
4129	0.06752501722
4130	0.06752436695
4131	0.06752404181
4132	0.06752389402
4133	0.06752374354
4134	0.06752307713
4135	0.06752235697
4136	0.06751464431
4137	0.06750560299
4138	0.06750554117
4139	0.06745652115
4140	0.06745633017
4141	0.06745461136
4142	0.0674418359
4143	0.06744082162
4144	0.06744074091
4145	0.06743905936
4146	0.06742916028
4147	0.0674285629
4148	0.06742032818
4149	0.06737908025
4150	0.06737764223
4151	0.06737732984
4152	0.0673750731
4153	0.06737484958
4154	0.06737303981
4155	0.06737264931
4156	0.06737252542
4157	0.06737222917
4158	0.06737131887
4159	0.06735680631
4160	0.06735632412
4161	0.06735625947
4162	0.06735610862
4163	0.06735586618
4164	0.06735579614
4165	0.06735552137
4166	0.06735081507
4167	0.06734930909
4168	0.06734923365
4169	0.06734846044
4170	0.06733779358
4171	0.06733689629
4172	0.06733654868
4173	0.06733611485
4174	0.06733469208
4175	0.06733454657
4176	0.06732821378
4177	0.06732225233
4178	0.06731994522
4179	0.06731990749
4180	0.0673191016
4181	0.06731160017
4182	0.06731153818
4183	0.06731147079
4184	0.06731129827
4185	0.06731116349
4186	0.06730966471
4187	0.06730496868
4188	0.06730490398
4189	0.06730485006
4190	0.06730445647
4191	0.06728713589
4192	0.06728187466
4193	0.06726336407
4194	0.06725817922
4195	0.06725812526
4196	0.06725762618
4197	0.06725747241
4198	0.06725738068
4199	0.067228144
4200	0.06722795777
4201	0.06722778234
4202	0.06721643227
4203	0.06721636478
4204	0.0672163027
4205	0.06721611914
4206	0.06721611104
4207	0.06721608404
4208	0.06721503936
4209	0.06721485039
4210	0.06721088745
4211	0.06721069307
4212	0.06721040151
4213	0.06720697826
4214	0.06720693776
4215	0.06720554196
4216	0.06720547986
4217	0.06720527197
4218	0.06720374383
4219	0.06720302565
4220	0.06720211846
4221	0.06720186466
4222	0.06719877849
4223	0.06719873799
4224	0.06719621063
4225	0.06719602971
4226	0.06719541946
4227	0.06719535735
4228	0.06719501172
4229	0.0671948524
4230	0.06719246261
4231	0.06719226278
4232	0.06719210076
4233	0.06719207375
4234	0.06719201975
4235	0.06719084777
4236	0.06718882781
4237	0.06718263252
4238	0.06717820041
4239	0.06717811668
4240	0.06717517258
4241	0.0671749781
4242	0.06716438094
4243	0.06716433231
4244	0.06716223591
4245	0.06716197926
4246	0.06716191172
4247	0.0671613795
4248	0.06716119038
4249	0.06716112014
4250	0.06716022589
4251	0.06716009081
4252	0.06715719185
4253	0.06714953723
4254	0.06714941564
4255	0.06714549476
4256	0.06713660643
4257	0.06712341634
4258	0.06712314061
4259	0.06712290814
4260	0.06712288111
4261	0.06712279731
4262	0.06712271081
4263	0.06712267296
4264	0.06712182957
4265	0.06712181875
4266	0.0671217782
4267	0.06712174306
4268	0.06711934256
4269	0.06711926146
4270	0.06711821527
4271	0.06711814768
4272	0.0671143115
4273	0.06711149437
4274	0.06711134026
4275	0.06711125645
4276	0.06711113208
4277	0.0671065925
4278	0.06710581109
4279	0.06707792307
4280	0.06707737666
4281	0.06707736584
4282	0.06707720354
4283	0.06707709263
4284	0.06707467701
4285	0.06705825223
4286	0.0670557791
4287	0.0670522803
4288	0.06704724421
4289	0.0670471116
4290	0.06704706289
4291	0.06704704124
4292	0.06704687616
4293	0.06704049184
4294	0.06704045395
4295	0.06704044853
4296	0.06703422059
4297	0.06703193335
4298	0.06703177635
4299	0.0670286634
4300	0.06700732093
4301	0.06700725052
